Suburb,Rooms,Price,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea
Glen Iris,1,452000.0,9.2,3146.0,1.0,1.0,63.0,52.0,1980.0,Stonnington
Glen Iris,3,1625000.0,9.2,3146.0,2.0,2.0,365.0,,,Boroondara
Glen Iris,4,1800000.0,9.2,3146.0,3.0,2.0,743.0,,,Stonnington
Glen Iris,3,1820000.0,9.2,3146.0,1.0,3.0,650.0,136.0,1930.0,Boroondara
Glen Iris,1,291000.0,9.2,3146.0,1.0,1.0,1097.0,38.0,1982.0,Stonnington
Glen Iris,2,710000.0,9.2,3146.0,1.0,2.0,123.0,,,Boroondara
Glen Iris,2,1020000.0,9.2,3146.0,1.0,0.0,251.0,,1910.0,Stonnington
Glen Iris,3,1456000.0,9.2,3146.0,1.0,2.0,504.0,142.0,1920.0,Stonnington
Glen Iris,3,1875000.0,9.2,3146.0,2.0,3.0,607.0,,,Boroondara
Glen Iris,3,1430000.0,9.2,3146.0,3.0,2.0,385.0,255.0,,Boroondara
Glen Iris,6,2300000.0,9.2,3146.0,2.0,2.0,0.0,,,Boroondara
Glen Iris,1,345000.0,9.2,3146.0,1.0,1.0,745.0,44.0,1970.0,Stonnington
Glen Iris,5,2000000.0,9.2,3146.0,3.0,1.0,696.0,248.0,1920.0,Boroondara
Glen Iris,4,1550000.0,9.2,3146.0,0.0,0.0,769.0,,,Boroondara
Glen Iris,3,1625000.0,9.2,3146.0,2.0,4.0,1005.0,,1980.0,Stonnington
Glen Iris,2,480000.0,9.2,3146.0,1.0,1.0,0.0,,,Stonnington
Glen Iris,2,585000.0,9.2,3146.0,1.0,1.0,84.0,84.0,1960.0,Boroondara
Glen Iris,5,1960000.0,9.2,3146.0,3.0,2.0,650.0,,1940.0,Boroondara
Glen Iris,4,1700000.0,9.2,3146.0,3.0,1.0,650.0,266.0,1946.0,Boroondara
Glen Iris,2,680000.0,9.2,3146.0,1.0,1.0,0.0,,,Stonnington
Glen Iris,3,1220000.0,9.2,3146.0,2.0,2.0,278.0,,1999.0,Stonnington
Glen Iris,3,1375000.0,9.2,3146.0,2.0,2.0,328.0,176.0,1990.0,Boroondara
Glen Iris,2,920000.0,9.2,3146.0,1.0,2.0,334.0,115.0,1930.0,Stonnington
Glen Iris,2,382000.0,9.2,3146.0,1.0,1.0,1069.0,33.0,1960.0,Stonnington
Glen Iris,2,545000.0,9.2,3146.0,0.0,0.0,0.0,,,Stonnington
Glen Iris,4,1350000.0,9.2,3146.0,2.0,2.0,342.0,,,Boroondara
Glen Iris,2,1280000.0,9.2,3146.0,1.0,1.0,412.0,123.0,1950.0,Stonnington
Glen Iris,3,1825000.0,9.2,3146.0,1.0,2.0,652.0,,,Boroondara
Glen Iris,4,1825000.0,9.2,3146.0,3.0,2.0,366.0,26.0,1999.0,Boroondara
Glen Iris,1,328000.0,9.2,3146.0,1.0,0.0,0.0,,,Boroondara
Glen Iris,4,2016000.0,9.2,3146.0,2.0,3.0,733.0,,,Boroondara
Glen Iris,3,1710000.0,9.2,3146.0,1.0,3.0,557.0,,,Stonnington
Glen Iris,3,1770000.0,9.2,3146.0,1.0,3.0,603.0,,,Boroondara
Glen Iris,3,1765000.0,9.2,3146.0,1.0,2.0,650.0,,,Boroondara
Glen Iris,2,511000.0,9.2,3146.0,1.0,1.0,0.0,,,Stonnington
Glen Iris,3,2000000.0,9.2,3146.0,1.0,2.0,821.0,,,Boroondara
Glen Iris,2,1600000.0,9.2,3146.0,2.0,2.0,718.0,184.0,1950.0,Boroondara
Glen Iris,3,1880000.0,9.2,3146.0,2.0,2.0,668.0,,1920.0,Boroondara
Glen Iris,5,2352500.0,9.2,3146.0,3.0,2.0,642.0,336.0,1930.0,Boroondara
Glen Iris,2,856500.0,9.2,3146.0,1.0,1.0,0.0,,1960.0,Stonnington
Glen Iris,5,1650000.0,9.2,3146.0,2.0,2.0,400.0,,,Stonnington
Glen Iris,2,600000.0,9.2,3146.0,1.0,1.0,0.0,1143.0,,Stonnington
Glen Iris,2,690000.0,9.2,3146.0,1.0,2.0,166.0,,,Boroondara
Glen Iris,3,1200000.0,9.2,3146.0,2.0,2.0,541.0,,,Stonnington
Glen Iris,2,785000.0,9.2,3146.0,1.0,1.0,0.0,,,Boroondara
Glen Iris,4,1950000.0,9.2,3146.0,2.0,2.0,775.0,155.0,1960.0,Boroondara
Glen Iris,3,2200000.0,9.2,3146.0,1.0,2.0,700.0,142.0,1930.0,Boroondara
Glen Iris,3,1751000.0,9.2,3146.0,1.0,3.0,609.0,140.0,1930.0,Boroondara
Glen Iris,4,1857000.0,9.2,3146.0,2.0,3.0,548.0,205.0,1930.0,Stonnington
Glen Iris,1,375000.0,9.2,3146.0,1.0,1.0,602.0,,,Stonnington
Glen Iris,2,720000.0,9.2,3146.0,1.0,2.0,0.0,74.0,1940.0,Boroondara
Glen Iris,3,1500000.0,9.2,3146.0,1.0,3.0,401.0,107.0,1935.0,Boroondara
Glen Iris,2,1723000.0,9.2,3146.0,1.0,1.0,553.0,,,Boroondara
Glen Iris,2,529500.0,9.2,3146.0,1.0,1.0,0.0,,,Stonnington
Glen Iris,3,1665000.0,9.2,3146.0,1.0,2.0,685.0,143.0,1941.0,Boroondara
Glen Iris,2,600000.0,9.2,3146.0,1.0,1.0,0.0,80.0,1960.0,Stonnington
Glen Iris,3,1420000.0,9.2,3146.0,1.0,2.0,615.0,607.0,1940.0,Boroondara
Glen Iris,3,1550000.0,9.2,3146.0,2.0,2.0,307.0,,,Boroondara
Glen Iris,1,420000.0,9.2,3146.0,1.0,1.0,805.0,,2011.0,Boroondara
Glen Iris,4,1920000.0,9.2,3146.0,2.0,2.0,706.0,,,Boroondara
Glen Iris,5,2100000.0,9.2,3146.0,3.0,2.0,696.0,,1989.0,Boroondara
Glen Iris,4,2100000.0,9.2,3146.0,2.0,2.0,645.0,216.0,1930.0,Boroondara
Glen Iris,2,390000.0,9.2,3146.0,1.0,1.0,0.0,,,Stonnington
Glen Iris,4,1390000.0,9.2,3146.0,2.0,3.0,397.0,,,Boroondara
Glen Iris,4,1802000.0,9.2,3146.0,3.0,2.0,394.0,,1980.0,Boroondara
Glen Iris,3,1310000.0,9.2,3146.0,1.0,2.0,464.0,,,Boroondara
Glen Iris,3,1931000.0,9.2,3146.0,2.0,2.0,648.0,193.0,1975.0,Boroondara
Glen Iris,4,2000000.0,9.2,3146.0,2.0,4.0,401.0,,,Boroondara
Glen Iris,2,1250000.0,9.2,3146.0,1.0,2.0,438.0,107.0,1910.0,Stonnington
Glen Iris,2,460000.0,9.2,3146.0,1.0,1.0,0.0,,,Stonnington
Glenroy,3,610000.0,13.0,3046.0,1.0,2.0,696.0,118.0,1960.0,Moreland
Glenroy,3,610000.0,13.0,3046.0,1.0,3.0,640.0,144.0,1960.0,Moreland
Glenroy,3,555000.0,13.0,3046.0,2.0,2.0,244.0,3.0,,Moreland
Glenroy,3,500000.0,13.0,3046.0,1.0,1.0,336.0,,,Moreland
Glenroy,3,806500.0,13.0,3046.0,1.0,2.0,766.0,127.0,1965.0,Moreland
Glenroy,5,1150000.0,13.0,3046.0,3.0,2.0,700.0,,,Moreland
Glenroy,5,850000.0,13.0,3046.0,3.0,1.0,487.0,,,Moreland
Glenroy,4,550000.0,13.0,3046.0,2.0,1.0,683.0,138.0,2017.0,Moreland
Glenroy,3,822000.0,13.0,3046.0,1.0,4.0,700.0,105.0,1950.0,Moreland
Glenroy,3,980000.0,13.0,3046.0,2.0,3.0,1029.0,136.0,1950.0,Moreland
Glenroy,3,670000.0,13.0,3046.0,1.0,1.0,652.0,,,Moreland
Glenroy,2,430000.0,13.0,3046.0,1.0,1.0,164.0,100.0,2010.0,Moreland
Glenroy,2,852500.0,13.0,3046.0,1.0,2.0,832.0,,,Moreland
Glenroy,4,1025000.0,13.0,3046.0,2.0,4.0,1011.0,,,Moreland
Glenroy,2,540000.0,13.0,3046.0,1.0,1.0,164.0,114.0,2010.0,Moreland
Glenroy,2,530000.0,13.0,3046.0,1.0,2.0,643.0,,,Moreland
Glenroy,3,721000.0,13.0,3046.0,1.0,2.0,674.0,,1976.0,Moreland
Glenroy,3,737000.0,13.0,3046.0,1.0,4.0,640.0,97.0,1950.0,Moreland
Glenroy,3,575500.0,13.0,3046.0,1.0,1.0,701.0,,,Moreland
Glenroy,3,600000.0,13.0,3046.0,1.0,2.0,702.0,,,Moreland
Glenroy,3,460000.0,13.0,3046.0,2.0,2.0,224.0,3.0,1950.0,Moreland
Glenroy,3,370000.0,13.0,3046.0,2.0,1.0,259.0,,2003.0,Moreland
Glenroy,3,691000.0,13.0,3046.0,1.0,2.0,753.0,,,Moreland
Glenroy,3,500000.0,13.0,3046.0,1.0,1.0,589.0,,,Moreland
Glenroy,3,545000.0,13.0,3046.0,2.0,1.0,136.0,130.0,2014.0,Moreland
Glenroy,3,670000.0,13.0,3046.0,1.0,4.0,734.0,140.0,1960.0,Moreland
Glenroy,3,572000.0,13.0,3046.0,1.0,2.0,627.0,,,Moreland
Glenroy,4,702000.0,13.0,3046.0,1.0,4.0,606.0,124.0,1956.0,Moreland
Glenroy,2,730000.0,13.0,3046.0,1.0,1.0,705.0,115.0,1950.0,Moreland
Glenroy,3,711500.0,13.0,3046.0,1.0,3.0,667.0,81.0,1950.0,Moreland
Glenroy,3,820000.0,13.0,3046.0,2.0,4.0,805.0,,,Moreland
Glenroy,5,810000.0,13.0,3046.0,4.0,4.0,695.0,176.0,1950.0,Moreland
Glenroy,2,250000.0,13.0,3046.0,1.0,1.0,0.0,61.0,1970.0,Moreland
Glenroy,3,460000.0,13.0,3046.0,1.0,1.0,325.0,106.0,1970.0,Moreland
Glenroy,3,793000.0,13.0,3046.0,1.0,2.0,780.0,120.0,1960.0,Moreland
Glenroy,2,340000.0,13.0,3046.0,1.0,1.0,0.0,74.0,1970.0,Moreland
Glenroy,3,596000.0,13.0,3046.0,1.0,3.0,624.0,,,Moreland
Glenroy,3,447500.0,13.0,3046.0,1.0,1.0,320.0,130.0,2000.0,Moreland
Glenroy,3,588000.0,13.0,3046.0,1.0,1.0,616.0,125.0,1960.0,Moreland
Glenroy,3,420000.0,13.0,3046.0,1.0,2.0,0.0,96.0,1960.0,Moreland
Glenroy,2,410000.0,13.0,3046.0,1.0,2.0,200.0,81.0,2000.0,Moreland
Glenroy,3,688000.0,13.0,3046.0,1.0,4.0,700.0,,,Moreland
Glenroy,3,612500.0,13.0,3046.0,2.0,3.0,635.0,,,Moreland
Glenroy,3,525000.0,13.0,3046.0,1.0,1.0,665.0,85.0,1950.0,Moreland
Glenroy,3,703000.0,13.0,3046.0,1.0,4.0,704.0,102.0,1960.0,Moreland
Glenroy,4,608000.0,13.0,3046.0,2.0,1.0,252.0,150.0,2014.0,Moreland
Glenroy,5,705000.0,13.0,3046.0,3.0,2.0,612.0,,1970.0,Moreland
Glenroy,2,320500.0,13.0,3046.0,1.0,1.0,3056.0,,,Moreland
Glenroy,3,577000.0,13.0,3046.0,1.0,2.0,706.0,,,Moreland
Glenroy,2,230000.0,13.0,3046.0,1.0,1.0,1996.0,,,Moreland
Glenroy,4,607000.0,13.0,3046.0,3.0,2.0,0.0,131.0,2014.0,Moreland
Glenroy,3,765500.0,13.0,3046.0,2.0,2.0,780.0,180.0,1970.0,Moreland
Glenroy,3,470000.0,13.0,3046.0,1.0,2.0,187.0,99.0,2014.0,Moreland
Glenroy,3,482500.0,13.0,3046.0,1.0,1.0,265.0,,1995.0,Moreland
Glenroy,3,580000.0,13.0,3046.0,1.0,2.0,650.0,142.0,1960.0,Moreland
Glenroy,2,434500.0,13.0,3046.0,1.0,1.0,125.0,,1975.0,Moreland
Glenroy,2,620250.0,13.0,3046.0,1.0,2.0,253.0,91.0,2012.0,Moreland
Glenroy,3,710000.0,13.0,3046.0,1.0,1.0,796.0,104.0,1960.0,Moreland
Glenroy,4,630000.0,13.0,3046.0,1.0,2.0,630.0,130.0,1960.0,Moreland
Glenroy,2,420000.0,13.0,3046.0,1.0,1.0,307.0,,,Moreland
Glenroy,3,600000.0,13.0,3046.0,1.0,4.0,541.0,139.0,1968.0,Moreland
Glenroy,3,550000.0,13.0,3046.0,2.0,2.0,212.0,129.0,2010.0,Moreland
Glenroy,3,460000.0,13.0,3046.0,2.0,1.0,190.0,,,Moreland
Glenroy,4,600000.0,13.0,3046.0,1.0,2.0,586.0,159.0,1968.0,Moreland
Glenroy,4,1217500.0,13.0,3046.0,3.0,2.0,693.0,192.0,2014.0,Moreland
Glenroy,3,600000.0,13.0,3046.0,1.0,2.0,599.0,150.0,1960.0,Moreland
Glenroy,3,570000.0,13.0,3046.0,2.0,2.0,585.0,146.0,1975.0,Moreland
Glenroy,4,655000.0,13.0,3046.0,1.0,2.0,695.0,,,Moreland
Glenroy,3,500000.0,13.0,3046.0,1.0,4.0,677.0,,,Moreland
Glenroy,3,762700.0,13.0,3046.0,1.0,4.0,597.0,100.0,1960.0,Moreland
Glenroy,2,465000.0,13.0,3046.0,1.0,1.0,176.0,89.0,2012.0,Moreland
Glenroy,2,741250.0,13.0,3046.0,1.0,1.0,668.0,88.0,1955.0,Moreland
Glenroy,2,488500.0,13.0,3046.0,2.0,1.0,190.0,2.0,,Moreland
Glenroy,4,787500.0,13.0,3046.0,2.0,2.0,650.0,,,Moreland
Glenroy,2,442000.0,13.0,3046.0,1.0,1.0,245.0,,,Moreland
Glenroy,4,1000000.0,13.0,3046.0,2.0,8.0,977.0,304.0,1935.0,Moreland
Glenroy,2,726335.0,13.0,3046.0,1.0,2.0,590.0,,,Moreland
Glenroy,4,630000.0,13.0,3046.0,2.0,2.0,602.0,180.0,1950.0,Moreland
Glenroy,3,670000.0,13.0,3046.0,1.0,3.0,705.0,135.0,1950.0,Moreland
Glenroy,2,417000.0,13.0,3046.0,1.0,1.0,172.0,77.0,2013.0,Moreland
Glenroy,3,600000.0,13.0,3046.0,1.0,2.0,258.0,143.0,2001.0,Moreland
Glenroy,3,440000.0,13.0,3046.0,2.0,1.0,215.0,121.0,2010.0,Moreland
Glenroy,3,501000.0,13.0,3046.0,1.0,1.0,348.0,,,Moreland
Glenroy,3,660000.0,13.0,3046.0,1.0,2.0,657.0,116.0,1950.0,Moreland
Glenroy,3,722000.0,13.0,3046.0,1.0,3.0,781.0,,,Moreland
Glenroy,2,270000.0,13.0,3046.0,1.0,1.0,155.0,155.0,2000.0,Moreland
Glenroy,4,825000.0,13.0,3046.0,2.0,4.0,768.0,194.0,1970.0,Moreland
Glenroy,4,638000.0,13.0,3046.0,2.0,1.0,624.0,258.0,2005.0,Moreland
Gowanbrae,3,631000.0,13.6,3043.0,2.0,2.0,608.0,138.0,2001.0,Moreland
Gowanbrae,3,532000.0,13.6,3043.0,2.0,1.0,149.0,19.0,2005.0,Moreland
Gowanbrae,3,500000.0,13.6,3043.0,2.0,1.0,140.0,,,Moreland
Gowanbrae,3,504000.0,13.6,3043.0,2.0,1.0,215.0,139.0,2004.0,Moreland
Gowanbrae,3,468000.0,13.6,3043.0,2.0,2.0,178.0,138.0,2000.0,Moreland
Gowanbrae,4,802500.0,13.6,3043.0,2.0,2.0,0.0,264.0,2005.0,Moreland
Gowanbrae,4,709000.0,13.6,3043.0,2.0,2.0,453.0,213.0,2007.0,Moreland
Gowanbrae,3,700000.0,13.6,3043.0,2.0,2.0,691.0,,,Moreland
Gowanbrae,3,485000.0,13.6,3043.0,2.0,1.0,175.0,134.0,2004.0,Moreland
Gowanbrae,3,540000.0,13.6,3043.0,2.0,1.0,367.0,141.0,2008.0,Moreland
Gowanbrae,3,390000.0,13.6,3043.0,2.0,1.0,158.0,136.0,2005.0,Moreland
Gowanbrae,4,800000.0,13.6,3043.0,2.0,2.0,719.0,251.0,2000.0,Moreland
Gowanbrae,3,525000.0,13.6,3043.0,2.0,1.0,223.0,,,Moreland
Gowanbrae,4,740000.0,13.6,3043.0,2.0,2.0,453.0,213.0,2007.0,Moreland
Hadfield,3,605000.0,12.1,3046.0,1.0,2.0,597.0,116.0,1960.0,Moreland
Hadfield,3,685500.0,12.1,3046.0,1.0,2.0,724.0,103.0,1970.0,Moreland
Hadfield,2,610000.0,12.1,3046.0,1.0,1.0,394.0,98.0,1950.0,Moreland
Hadfield,3,630000.0,12.1,3046.0,1.0,1.0,604.0,112.0,1970.0,Moreland
Hadfield,4,870000.0,12.1,3046.0,3.0,5.0,591.0,268.0,2010.0,Moreland
Hadfield,3,810000.0,12.1,3046.0,2.0,2.0,592.0,129.0,1950.0,Moreland
Hadfield,3,840000.0,12.1,3046.0,1.0,2.0,608.0,,,Moreland
Hadfield,5,585000.0,12.1,3046.0,2.0,1.0,590.0,,,Moreland
Hadfield,4,772500.0,12.1,3046.0,2.0,2.0,595.0,,1983.0,Moreland
Hadfield,3,465000.0,12.1,3046.0,1.0,1.0,225.0,,2005.0,Moreland
Hadfield,3,719000.0,12.1,3046.0,1.0,4.0,692.0,,1980.0,Moreland
Hadfield,2,487000.0,12.1,3046.0,1.0,2.0,198.0,96.0,2010.0,Moreland
Hadfield,4,700000.0,12.1,3046.0,2.0,2.0,700.0,168.0,1950.0,Moreland
Hadfield,4,600500.0,12.1,3046.0,2.0,1.0,462.0,161.0,1970.0,Moreland
Hadfield,3,730000.0,12.1,3046.0,1.0,2.0,570.0,134.0,1970.0,Moreland
Hadfield,3,800000.0,12.1,3046.0,2.0,2.0,565.0,116.0,1960.0,Moreland
Hadfield,4,918000.0,12.1,3046.0,2.0,2.0,763.0,,,Moreland
Hadfield,3,750000.0,12.1,3046.0,2.0,2.0,301.0,251.0,2011.0,Moreland
Hadfield,3,740000.0,12.1,3046.0,1.0,1.0,568.0,115.0,1960.0,Moreland
Hadfield,3,721000.0,12.1,3046.0,1.0,3.0,539.0,,1960.0,Moreland
Hadfield,3,646000.0,12.1,3046.0,1.0,2.0,574.0,106.0,1970.0,Moreland
Hadfield,3,545000.0,12.1,3046.0,2.0,3.0,230.0,113.0,2000.0,Moreland
Hadfield,3,770000.0,12.1,3046.0,1.0,2.0,700.0,,,Moreland
Hadfield,4,777000.0,12.1,3046.0,1.0,2.0,700.0,176.0,1960.0,Moreland
Hadfield,2,722000.0,12.1,3046.0,3.0,1.0,580.0,103.0,1950.0,Moreland
Hadfield,2,545000.0,12.1,3046.0,1.0,3.0,591.0,102.0,1960.0,Moreland
Hadfield,3,510000.0,12.1,3046.0,2.0,2.0,234.0,115.0,2012.0,Moreland
Hadfield,2,542500.0,12.1,3046.0,1.0,1.0,359.0,,1960.0,Moreland
Hadfield,3,631500.0,12.1,3046.0,1.0,3.0,593.0,95.0,1965.0,Moreland
Hadfield,4,750074.0,12.1,3046.0,2.0,1.0,302.0,,,Moreland
Hadfield,3,591000.0,12.1,3046.0,1.0,1.0,557.0,,,Moreland
Hadfield,3,550000.0,12.1,3046.0,1.0,3.0,610.0,142.0,1960.0,Moreland
Hadfield,2,330000.0,12.1,3046.0,1.0,1.0,249.0,2.0,1970.0,Moreland
Hadfield,5,800000.0,12.1,3046.0,2.0,1.0,808.0,,,Moreland
Hadfield,3,725000.0,12.1,3046.0,2.0,4.0,560.0,,,Moreland
Hadfield,4,815000.0,12.1,3046.0,2.0,2.0,672.0,,1950.0,Moreland
Hadfield,2,715888.0,12.1,3046.0,1.0,1.0,613.0,92.0,1960.0,Moreland
Hadfield,4,650000.0,12.1,3046.0,1.0,4.0,588.0,,,Moreland
Hadfield,2,468000.0,12.1,3046.0,1.0,1.0,137.0,110.0,2012.0,Moreland
Hadfield,3,1102000.0,12.1,3046.0,1.0,2.0,1020.0,,,Moreland
Hadfield,2,515000.0,12.1,3046.0,1.0,2.0,345.0,79.0,1990.0,Moreland
Hadfield,3,716000.0,12.1,3046.0,1.0,2.0,594.0,,,Moreland
Hadfield,2,640000.0,12.1,3046.0,1.0,1.0,612.0,,,Moreland
Hadfield,2,460000.0,12.1,3046.0,1.0,4.0,360.0,,,Moreland
Hampton,2,895000.0,13.7,3188.0,1.0,1.0,228.0,87.0,1975.0,Bayside
Hampton,2,587000.0,13.7,3188.0,1.0,1.0,0.0,74.0,1975.0,Bayside
Hampton,2,720000.0,13.7,3188.0,1.0,1.0,832.0,,,Bayside
Hampton,4,2140000.0,13.7,3188.0,2.0,3.0,688.0,187.0,1925.0,Bayside
Hampton,4,1600000.0,13.7,3188.0,2.0,2.0,607.0,242.0,2011.0,Bayside
Hampton,3,2200000.0,13.7,3188.0,2.0,3.0,1402.0,,,Bayside
Hampton,3,1003500.0,13.7,3188.0,1.0,2.0,289.0,109.0,1998.0,Bayside
Hampton,2,802000.0,13.7,3188.0,1.0,1.0,0.0,85.0,1965.0,Bayside
Hampton,4,1500000.0,13.7,3188.0,1.0,1.0,692.0,,,Bayside
Hampton,4,1686500.0,13.7,3188.0,2.0,2.0,664.0,,,Bayside
Hampton,5,1400000.0,13.7,3188.0,2.0,2.0,434.0,168.0,,Bayside
Hampton,3,1560000.0,13.7,3188.0,1.0,3.0,593.0,125.0,1955.0,Bayside
Hampton,2,680000.0,13.7,3188.0,1.0,2.0,0.0,78.0,,Bayside
Hampton,3,1715000.0,13.7,3188.0,1.0,2.0,765.0,,,Bayside
Hampton,2,760000.0,13.7,3188.0,1.0,1.0,90.0,86.0,1985.0,Bayside
Hampton,2,616000.0,13.7,3188.0,1.0,1.0,0.0,104.0,2005.0,Bayside
Hampton,4,1680000.0,13.7,3188.0,1.0,1.0,723.0,90.0,1955.0,Bayside
Hampton,2,890000.0,13.7,3188.0,2.0,2.0,181.0,,,Bayside
Hampton,3,1120000.0,13.7,3188.0,2.0,3.0,373.0,113.0,1984.0,Bayside
Hampton,4,1250000.0,13.7,3188.0,3.0,2.0,398.0,220.0,2014.0,Bayside
Hampton,4,2000000.0,13.7,3188.0,3.0,4.0,615.0,248.0,1925.0,Bayside
Hampton,5,1805000.0,13.7,3188.0,2.0,2.0,700.0,224.0,1950.0,Bayside
Hampton,4,1460000.0,13.7,3188.0,2.0,2.0,487.0,,,Bayside
Hampton,3,1403000.0,13.7,3188.0,1.0,2.0,495.0,,,Bayside
Hampton,3,1682000.0,13.7,3188.0,1.0,1.0,767.0,,,Bayside
Hampton,4,1875000.0,13.7,3188.0,2.0,3.0,685.0,,,Bayside
Hampton,2,685000.0,13.7,3188.0,1.0,2.0,0.0,,,Bayside
Hampton,2,1615000.0,13.7,3188.0,1.0,1.0,801.0,,1934.0,Bayside
Hampton,4,1450000.0,13.7,3188.0,2.0,3.0,450.0,,,Bayside
Hampton,2,786000.0,13.7,3188.0,1.0,1.0,162.0,,1970.0,Bayside
Hampton,2,742000.0,13.7,3188.0,3.0,2.0,245.0,,,Bayside
Hampton,3,1050000.0,13.7,3188.0,2.0,2.0,357.0,120.0,1970.0,Bayside
Hampton,2,1690000.0,13.7,3188.0,1.0,1.0,319.0,,,Bayside
Hampton,3,810000.0,13.7,3188.0,1.0,1.0,195.0,115.0,1960.0,Bayside
Hampton,3,1460000.0,13.7,3188.0,2.0,2.0,413.0,137.0,1970.0,Bayside
Hampton,3,1620000.0,13.7,3188.0,1.0,2.0,783.0,,,Bayside
Hampton,3,1420000.0,13.7,3188.0,2.0,2.0,277.0,,2012.0,Bayside
Hampton,2,875500.0,13.7,3188.0,2.0,1.0,225.0,118.0,1970.0,Bayside
Hampton,3,1400000.0,13.7,3188.0,2.0,1.0,211.0,,2000.0,Bayside
Hampton,3,1457500.0,13.7,3188.0,2.0,2.0,0.0,,,Bayside
Hampton,2,1465000.0,13.7,3188.0,1.0,2.0,581.0,,,Bayside
Hampton,5,1705000.0,13.7,3188.0,2.0,2.0,648.0,364.0,1950.0,Bayside
Hampton,3,1610000.0,13.7,3188.0,1.0,2.0,569.0,,,Bayside
Hampton,2,750000.0,13.7,3188.0,1.0,2.0,153.0,,1970.0,Bayside
Hampton,3,1320000.0,13.7,3188.0,2.0,2.0,320.0,,,Bayside
Hampton,2,896000.0,13.7,3188.0,2.0,2.0,677.0,,,Bayside
Hampton,3,1450000.0,13.7,3188.0,2.0,2.0,413.0,,,Bayside
Hampton,2,898000.0,13.7,3188.0,1.0,1.0,266.0,,1970.0,Bayside
Hampton,4,1515000.0,13.7,3188.0,2.0,0.0,611.0,613.0,1950.0,Bayside
Hampton,4,2200000.0,13.7,3188.0,3.0,4.0,583.0,305.0,2000.0,Bayside
Hampton,1,500000.0,13.7,3188.0,1.0,1.0,0.0,,,Bayside
Hampton,3,1100000.0,13.7,3188.0,2.0,1.0,355.0,140.0,1987.0,Bayside
Hampton,2,800000.0,13.7,3188.0,1.0,2.0,282.0,,,Bayside
Hampton,2,691000.0,13.7,3188.0,1.0,1.0,0.0,,,Bayside
Hampton,2,450000.0,13.7,3188.0,2.0,1.0,0.0,70.0,2007.0,Bayside
Hampton,2,738000.0,13.7,3188.0,1.0,2.0,3414.0,,,Bayside
Hampton,3,1140000.0,13.7,3188.0,2.0,2.0,224.0,,1999.0,Bayside
Hampton,2,500000.0,13.7,3188.0,1.0,1.0,0.0,61.0,1970.0,Bayside
Hampton,4,1460000.0,13.7,3188.0,3.0,2.0,562.0,228.0,1950.0,Bayside
Hampton,3,820000.0,13.7,3188.0,2.0,2.0,0.0,,,Bayside
Hampton,2,915500.0,13.7,3188.0,2.0,1.0,0.0,148.0,,Bayside
Hampton,4,1740000.0,13.7,3188.0,3.0,2.0,414.0,209.0,1950.0,Bayside
Hampton,4,1800000.0,13.7,3188.0,2.0,1.0,667.0,184.0,1935.0,Bayside
Hampton,4,2160000.0,13.7,3188.0,2.0,1.0,577.0,231.0,1940.0,Bayside
Hampton,3,1800000.0,13.7,3188.0,2.0,2.0,920.0,,,Bayside
Hampton,4,2250000.0,13.7,3188.0,2.0,2.0,647.0,260.0,1925.0,Bayside
Hampton,4,2130000.0,13.7,3188.0,2.0,2.0,714.0,188.0,1925.0,Bayside
Hampton East,2,400000.0,14.5,3188.0,1.0,1.0,0.0,75.0,1960.0,Bayside
Hampton East,3,952000.0,14.5,3188.0,2.0,2.0,246.0,,,Bayside
Hampton East,3,1255000.0,14.5,3188.0,2.0,2.0,614.0,,,Bayside
Hampton East,3,1020000.0,14.5,3188.0,2.0,2.0,221.0,171.0,,Bayside
Hampton East,3,926000.0,14.5,3188.0,2.0,2.0,393.0,140.0,1950.0,Bayside
Hampton East,3,1070000.0,14.5,3188.0,1.0,3.0,583.0,106.0,1970.0,Bayside
Hampton East,2,801000.0,14.5,3188.0,1.0,1.0,217.0,107.0,1994.0,Bayside
Hampton East,3,1150000.0,14.5,3188.0,2.0,1.0,0.0,3.0,2005.0,Bayside
Hampton East,2,472000.0,14.5,3188.0,1.0,1.0,215.0,68.0,2007.0,Kingston
Hampton East,3,1471000.0,14.5,3188.0,2.0,2.0,732.0,,,Bayside
Hampton East,2,830000.0,14.5,3188.0,1.0,2.0,658.0,,,Bayside
Hampton East,3,1195000.0,14.5,3188.0,1.0,2.0,601.0,,,Bayside
Hampton East,3,1300000.0,14.5,3188.0,2.0,2.0,586.0,150.0,1950.0,Bayside
Hampton East,4,1416000.0,14.5,3188.0,2.0,2.0,575.0,,,Bayside
Hampton East,4,1200000.0,14.5,3188.0,2.0,2.0,0.0,154.0,2002.0,Kingston
Hampton East,3,865000.0,14.5,3188.0,2.0,2.0,317.0,,,Bayside
Hawthorn,4,1650000.0,4.6,3122.0,2.0,2.0,317.0,210.0,2005.0,Boroondara
Hawthorn,3,1480000.0,4.6,3122.0,1.0,0.0,228.0,116.0,,Boroondara
Hawthorn,1,348000.0,4.6,3122.0,1.0,1.0,0.0,53.0,1950.0,Boroondara
Hawthorn,1,320000.0,4.6,3122.0,1.0,0.0,0.0,,,Boroondara
Hawthorn,3,1189000.0,4.6,3122.0,1.0,1.0,181.0,122.0,1969.0,Boroondara
